,liftID,resortID,liftName,status,timeToRide,timestamp,time_diff,time_diff_seconds
1955,4,13,Jersey Cream Express,H,5,Wed Feb 12 07:46:09 2020,0 days 00:44:59.423396000,2699.423396
1956,4,13,Jersey Cream Express,O,5,Wed Feb 12 08:31:08 2020,0 days 07:16:01.909693000,26161.909693
1957,4,13,Jersey Cream Express,X,5,Wed Feb 12 15:47:10 2020,0 days 15:58:58.482133000,57538.482133000005
1958,4,13,Jersey Cream Express,H,5,Thu Feb 13 07:46:09 2020,0 days 00:45:00.702987000,2700.702987
1959,4,13,Jersey Cream Express,O,5,Thu Feb 13 08:31:09 2020,0 days 07:14:59.357281000,26099.357281
1960,4,13,Jersey Cream Express,X,5,Thu Feb 13 15:46:09 2020,0 days 02:59:59.928796000,10799.928796
1016,5,13,Excalibur Gondola Lower,X,3,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
1017,5,13,Excalibur Gondola Lower,H,3,Fri Jan  3 07:49:08 2020,0 days 00:59:59.955929000,3599.955929
1018,5,13,Excalibur Gondola Lower,O,3,Fri Jan  3 08:49:08 2020,0 days 10:00:00.666599000,36000.666599000004
1019,5,13,Excalibur Gondola Lower,X,3,Fri Jan  3 18:49:09 2020,0 days 13:29:59.899861000,48599.899861000005
1020,5,13,Excalibur Gondola Lower,H,3,Sat Jan  4 08:19:09 2020,0 days 00:30:00.315220000,1800.3152200000002
1021,5,13,Excalibur Gondola Lower,O,3,Sat Jan  4 08:49:09 2020,0 days 09:59:59.318465000,35999.318465000004
1022,5,13,Excalibur Gondola Lower,X,3,Sat Jan  4 18:49:09 2020,0 days 12:59:59.675797000,46799.675797
1023,5,13,Excalibur Gondola Lower,H,3,Sun Jan  5 07:49:08 2020,0 days 00:30:00.082044000,1800.0820440000002
1024,5,13,Excalibur Gondola Lower,O,3,Sun Jan  5 08:19:08 2020,0 days 10:26:17.760311000,37577.760311000005
1025,5,13,Excalibur Gondola Lower,X,3,Sun Jan  5 18:45:26 2020,0 days 13:15:02.413870000,47702.413870000004
1026,5,13,Excalibur Gondola Lower,H,3,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
1027,5,13,Excalibur Gondola Lower,O,3,Mon Jan  6 08:30:29 2020,0 days 10:14:57.421416000,36897.421416000005
1028,5,13,Excalibur Gondola Lower,X,3,Mon Jan  6 18:45:26 2020,0 days 13:00:00.085552000,46800.085552000004
1029,5,13,Excalibur Gondola Lower,H,3,Tue Jan  7 07:45:26 2020,0 days 00:44:59.583076000,2699.5830760000003
1030,5,13,Excalibur Gondola Lower,O,3,Tue Jan  7 08:30:26 2020,0 days 12:30:00.704368000,45000.704368000006
1031,5,13,Excalibur Gondola Lower,X,3,Tue Jan  7 21:00:26 2020,0 days 10:44:59.498530000,38699.498530000004
1032,5,13,Excalibur Gondola Lower,H,3,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
1033,5,13,Excalibur Gondola Lower,O,3,Wed Jan  8 08:30:26 2020,0 days 14:30:00.329950000,52200.32995000001
1034,5,13,Excalibur Gondola Lower,X,3,Wed Jan  8 23:00:26 2020,0 days 08:44:59.766018000,31499.766018000002
1035,5,13,Excalibur Gondola Lower,H,3,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
1036,5,13,Excalibur Gondola Lower,O,3,Thu Jan  9 08:30:26 2020,0 days 10:15:00.057428000,36900.057428
1037,5,13,Excalibur Gondola Lower,X,3,Thu Jan  9 18:45:26 2020,0 days 12:59:59.561584000,46799.561584
1038,5,13,Excalibur Gondola Lower,H,3,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
1039,5,13,Excalibur Gondola Lower,O,3,Fri Jan 10 08:30:26 2020,0 days 10:14:59.891738000,36899.891738000006
1040,5,13,Excalibur Gondola Lower,X,3,Fri Jan 10 18:45:26 2020,0 days 13:00:00.464300000,46800.4643
1041,5,13,Excalibur Gondola Lower,H,3,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
1042,5,13,Excalibur Gondola Lower,O,3,Sat Jan 11 08:15:30 2020,0 days 10:29:56.562638000,37796.562638
